# Delay scan
# MW at 19 dB, 18.5112 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# 80 mV static
i	d	s	sb	n	nb
4713.000	76777.000	0.060	-0.030	-0.255	0.129
4712.000	76787.000	0.066	-0.030	-0.255	0.129
4711.000	76797.000	0.050	-0.030	-0.255	0.129
4710.000	76807.000	0.043	-0.030	-0.255	0.129
4709.000	76817.000	0.043	-0.030	-0.255	0.129
4708.000	76827.000	0.039	-0.030	-0.255	0.129
4707.000	76837.000	0.047	-0.030	-0.255	0.129
4706.000	76847.000	0.055	-0.030	-0.255	0.129
4705.000	76857.000	0.083	-0.030	-0.255	0.129
4704.000	76867.000	0.070	-0.030	-0.255	0.129
4703.000	76877.000	0.059	-0.030	-0.255	0.129
4702.000	76887.000	0.067	-0.030	-0.255	0.129
4701.000	76897.000	0.050	-0.030	-0.255	0.129
4700.000	76907.000	0.043	-0.030	-0.255	0.129
4699.000	76917.000	0.059	-0.030	-0.255	0.129
4698.000	76927.000	0.066	-0.030	-0.255	0.129
4697.000	76937.000	0.052	-0.030	-0.255	0.129
4696.000	76947.000	0.070	-0.030	-0.255	0.129
4695.000	76957.000	0.059	-0.030	-0.255	0.129
4694.000	76967.000	0.058	-0.030	-0.255	0.129
4693.000	76977.000	0.059	-0.030	-0.255	0.129
4692.000	76987.000	0.057	-0.030	-0.255	0.129
4691.000	76997.000	0.070	-0.030	-0.255	0.129
4690.000	77007.000	0.063	-0.030	-0.255	0.129
4689.000	77017.000	0.052	-0.030	-0.255	0.129
4688.000	77027.000	0.063	-0.030	-0.255	0.129
4687.000	77037.000	0.060	-0.030	-0.255	0.129
4686.000	77047.000	0.055	-0.030	-0.255	0.129
4685.000	77057.000	0.064	-0.030	-0.255	0.129
4684.000	77067.000	0.056	-0.030	-0.255	0.129
4683.000	77077.000	0.050	-0.030	-0.255	0.129
4682.000	77087.000	0.059	-0.030	-0.255	0.129
4681.000	77097.000	0.061	-0.030	-0.255	0.129
4680.000	77107.000	0.054	-0.030	-0.255	0.129
4679.000	77117.000	0.061	-0.030	-0.255	0.129
4678.000	77127.000	0.066	-0.030	-0.255	0.129
4677.000	77137.000	0.082	-0.030	-0.255	0.129
4676.000	77147.000	0.072	-0.030	-0.255	0.129
4675.000	77157.000	0.067	-0.030	-0.255	0.129
4674.000	77167.000	0.075	-0.030	-0.255	0.129
4673.000	77177.000	0.084	-0.030	-0.255	0.129
4672.000	77187.000	0.074	-0.030	-0.255	0.129
4671.000	77197.000	0.060	-0.030	-0.255	0.129
4670.000	77207.000	0.047	-0.030	-0.255	0.129
4669.000	77217.000	0.048	-0.030	-0.255	0.129
4668.000	77227.000	0.048	-0.030	-0.255	0.129
4667.000	77237.000	0.047	-0.030	-0.255	0.129
4666.000	77247.000	0.063	-0.030	-0.255	0.129
4665.000	77257.000	0.066	-0.030	-0.255	0.129
4664.000	77267.000	0.076	-0.030	-0.255	0.129
4663.000	77277.000	0.074	-0.030	-0.255	0.129
4662.000	77287.000	0.078	-0.030	-0.255	0.129
4661.000	77297.000	0.073	-0.030	-0.255	0.129
4660.000	77307.000	0.089	-0.030	-0.255	0.129
4659.000	77317.000	0.072	-0.030	-0.255	0.129
4658.000	77327.000	0.070	-0.030	-0.255	0.129
4657.000	77337.000	0.078	-0.030	-0.255	0.129
4656.000	77347.000	0.068	-0.030	-0.255	0.129
4655.000	77357.000	0.072	-0.030	-0.255	0.129
4654.000	77367.000	0.073	-0.030	-0.255	0.129
4653.000	77377.000	0.065	-0.030	-0.255	0.129
4652.000	77387.000	0.064	-0.030	-0.255	0.129
4651.000	77397.000	0.059	-0.030	-0.255	0.129
4650.000	77407.000	0.053	-0.030	-0.255	0.129
4649.000	77417.000	0.079	-0.030	-0.255	0.129
4648.000	77427.000	0.080	-0.030	-0.255	0.129
4647.000	77437.000	0.065	-0.030	-0.255	0.129
4646.000	77447.000	0.057	-0.030	-0.255	0.129
4645.000	77457.000	0.061	-0.030	-0.255	0.129
4644.000	77467.000	0.070	-0.030	-0.255	0.129
4643.000	77477.000	0.076	-0.030	-0.255	0.129
4642.000	77487.000	0.068	-0.030	-0.255	0.129
4641.000	77497.000	0.061	-0.030	-0.255	0.129
4640.000	77507.000	0.076	-0.030	-0.255	0.129
4639.000	77517.000	0.064	-0.030	-0.255	0.129
4638.000	77527.000	0.060	-0.030	-0.255	0.129
4637.000	77537.000	0.057	-0.030	-0.255	0.129
4636.000	77547.000	0.053	-0.030	-0.255	0.129
4635.000	77557.000	0.057	-0.030	-0.255	0.129
4634.000	77567.000	0.050	-0.030	-0.255	0.129
4633.000	77577.000	0.057	-0.030	-0.255	0.129
4632.000	77587.000	0.054	-0.030	-0.255	0.129
4631.000	77597.000	0.055	-0.030	-0.255	0.129
4630.000	77607.000	0.065	-0.030	-0.255	0.129
4629.000	77617.000	0.061	-0.030	-0.255	0.129
4628.000	77627.000	0.063	-0.030	-0.255	0.129
4627.000	77637.000	0.085	-0.030	-0.255	0.129
4626.000	77647.000	0.084	-0.030	-0.255	0.129
4625.000	77657.000	0.069	-0.030	-0.255	0.129
4624.000	77667.000	0.070	-0.030	-0.255	0.129
4623.000	77677.000	0.073	-0.030	-0.255	0.129
4622.000	77687.000	0.073	-0.030	-0.255	0.129
4621.000	77697.000	0.068	-0.030	-0.255	0.129
4620.000	77707.000	0.056	-0.030	-0.255	0.129
4619.000	77717.000	0.056	-0.030	-0.255	0.129
4618.000	77727.000	0.054	-0.030	-0.255	0.129
4617.000	77737.000	0.059	-0.030	-0.255	0.129
4616.000	77747.000	0.069	-0.030	-0.255	0.129
4615.000	77757.000	0.059	-0.030	-0.255	0.129
4614.000	77767.000	0.064	-0.030	-0.255	0.129
4613.000	77777.000	0.064	-0.030	-0.255	0.129
4612.000	77787.000	0.063	-0.030	-0.255	0.129
4611.000	77797.000	0.061	-0.030	-0.255	0.129
4610.000	77807.000	0.068	-0.030	-0.255	0.129
4609.000	77817.000	0.064	-0.030	-0.255	0.129
4608.000	77827.000	0.071	-0.030	-0.255	0.129
4607.000	77837.000	0.060	-0.030	-0.255	0.129
4606.000	77847.000	0.070	-0.030	-0.255	0.129
4605.000	77857.000	0.067	-0.030	-0.255	0.129
4604.000	77867.000	0.072	-0.030	-0.255	0.129
4603.000	77877.000	0.074	-0.030	-0.255	0.129
4602.000	77887.000	0.073	-0.030	-0.255	0.129
4601.000	77897.000	0.084	-0.030	-0.255	0.129
4600.000	77907.000	0.082	-0.030	-0.255	0.129
4599.000	77917.000	0.077	-0.030	-0.255	0.129
4598.000	77927.000	0.062	-0.030	-0.255	0.129
4597.000	77937.000	0.053	-0.030	-0.255	0.129
4596.000	77947.000	0.049	-0.030	-0.255	0.129
4595.000	77957.000	0.056	-0.030	-0.255	0.129
4594.000	77967.000	0.051	-0.030	-0.255	0.129
4593.000	77977.000	0.053	-0.030	-0.255	0.129
4592.000	77987.000	0.063	-0.030	-0.255	0.129
4591.000	77997.000	0.069	-0.030	-0.255	0.129
4590.000	78007.000	0.046	-0.030	-0.255	0.129
4589.000	78017.000	0.056	-0.030	-0.255	0.129
4588.000	78027.000	0.051	-0.030	-0.255	0.129
4587.000	78037.000	0.051	-0.030	-0.255	0.129
4586.000	78047.000	0.062	-0.030	-0.255	0.129
4585.000	78057.000	0.051	-0.030	-0.255	0.129
4584.000	78067.000	0.052	-0.030	-0.255	0.129
4583.000	78077.000	0.061	-0.030	-0.255	0.129
4582.000	78087.000	0.065	-0.030	-0.255	0.129
4581.000	78097.000	0.066	-0.030	-0.255	0.129
4580.000	78107.000	0.069	-0.030	-0.255	0.129
4579.000	78117.000	0.061	-0.030	-0.255	0.129
4578.000	78127.000	0.070	-0.030	-0.255	0.129
4577.000	78137.000	0.064	-0.030	-0.255	0.129
4576.000	78147.000	0.066	-0.030	-0.255	0.129
4575.000	78157.000	0.075	-0.030	-0.255	0.129
4574.000	78167.000	0.078	-0.030	-0.255	0.129
4573.000	78177.000	0.070	-0.030	-0.255	0.129
4572.000	78187.000	0.068	-0.030	-0.255	0.129
4571.000	78197.000	0.079	-0.030	-0.255	0.129
4570.000	78207.000	0.090	-0.030	-0.255	0.129
4569.000	78217.000	0.059	-0.030	-0.255	0.129
4568.000	78227.000	0.057	-0.030	-0.255	0.129
4567.000	78237.000	0.062	-0.030	-0.255	0.129
4566.000	78247.000	0.053	-0.030	-0.255	0.129
4565.000	78257.000	0.059	-0.030	-0.255	0.129
4564.000	78267.000	0.061	-0.030	-0.255	0.129
4563.000	78277.000	0.065	-0.030	-0.255	0.129
4562.000	78287.000	0.066	-0.030	-0.255	0.129
4561.000	78297.000	0.070	-0.030	-0.255	0.129
4560.000	78307.000	0.071	-0.030	-0.255	0.129
4559.000	78317.000	0.069	-0.030	-0.255	0.129
4558.000	78327.000	0.070	-0.030	-0.255	0.129
4557.000	78337.000	0.069	-0.030	-0.255	0.129
4556.000	78347.000	0.062	-0.030	-0.255	0.129
4555.000	78357.000	0.056	-0.030	-0.255	0.129
4554.000	78367.000	0.055	-0.030	-0.255	0.129
4553.000	78377.000	0.070	-0.030	-0.255	0.129
4552.000	78387.000	0.054	-0.030	-0.255	0.129
4551.000	78397.000	0.053	-0.030	-0.255	0.129
4550.000	78407.000	0.050	-0.030	-0.255	0.129
4549.000	78417.000	0.054	-0.030	-0.255	0.129
4548.000	78427.000	0.077	-0.030	-0.255	0.129
4547.000	78437.000	0.064	-0.030	-0.255	0.129
4546.000	78447.000	0.058	-0.030	-0.255	0.129
4545.000	78457.000	0.055	-0.030	-0.255	0.129
4544.000	78467.000	0.060	-0.030	-0.255	0.129
4543.000	78477.000	0.056	-0.030	-0.255	0.129
4542.000	78487.000	0.066	-0.030	-0.255	0.129
4541.000	78497.000	0.058	-0.030	-0.255	0.129
4540.000	78507.000	0.054	-0.030	-0.255	0.129
4539.000	78517.000	0.048	-0.030	-0.255	0.129
4538.000	78527.000	0.061	-0.030	-0.255	0.129
4537.000	78537.000	0.067	-0.030	-0.255	0.129
4536.000	78547.000	0.057	-0.030	-0.255	0.129
4535.000	78557.000	0.044	-0.030	-0.255	0.129
4534.000	78567.000	0.053	-0.030	-0.255	0.129
4533.000	78577.000	0.062	-0.030	-0.255	0.129
4532.000	78587.000	0.057	-0.030	-0.255	0.129
4531.000	78597.000	0.058	-0.030	-0.255	0.129
4530.000	78607.000	0.071	-0.030	-0.255	0.129
4529.000	78617.000	0.067	-0.030	-0.255	0.129
4528.000	78627.000	0.059	-0.030	-0.255	0.129
4527.000	78637.000	0.063	-0.030	-0.255	0.129
4526.000	78647.000	0.071	-0.030	-0.255	0.129
4525.000	78657.000	0.060	-0.030	-0.255	0.129
4524.000	78667.000	0.058	-0.030	-0.255	0.129
4523.000	78677.000	0.060	-0.030	-0.255	0.129
4522.000	78687.000	0.054	-0.030	-0.255	0.129
4521.000	78697.000	0.064	-0.030	-0.255	0.129
4520.000	78707.000	0.075	-0.030	-0.255	0.129
4519.000	78717.000	0.064	-0.030	-0.255	0.129
4518.000	78727.000	0.061	-0.030	-0.255	0.129
4517.000	78737.000	0.061	-0.030	-0.255	0.129
4516.000	78747.000	0.049	-0.030	-0.255	0.129
4515.000	78757.000	0.051	-0.030	-0.255	0.129
4514.000	78767.000	0.063	-0.030	-0.255	0.129
4513.000	78777.000	0.059	-0.030	-0.255	0.129
4512.000	78787.000	0.063	-0.030	-0.255	0.129
4511.000	78797.000	0.067	-0.030	-0.255	0.129
4510.000	78807.000	0.059	-0.030	-0.255	0.129
4509.000	78817.000	0.068	-0.030	-0.255	0.129
4508.000	78827.000	0.063	-0.030	-0.255	0.129
4507.000	78837.000	0.059	-0.030	-0.255	0.129
4506.000	78847.000	0.064	-0.030	-0.255	0.129
4505.000	78857.000	0.055	-0.030	-0.255	0.129
4504.000	78867.000	0.049	-0.030	-0.255	0.129
4503.000	78877.000	0.042	-0.030	-0.255	0.129
4502.000	78887.000	0.045	-0.030	-0.255	0.129
4501.000	78897.000	0.055	-0.030	-0.255	0.129
4500.000	78907.000	0.062	-0.030	-0.255	0.129
4499.000	78917.000	0.069	-0.030	-0.255	0.129
4498.000	78927.000	0.054	-0.030	-0.255	0.129
4497.000	78937.000	0.060	-0.030	-0.255	0.129
4496.000	78947.000	0.057	-0.030	-0.255	0.129
4495.000	78957.000	0.049	-0.030	-0.255	0.129
4494.000	78967.000	0.059	-0.030	-0.255	0.129
4493.000	78977.000	0.068	-0.030	-0.255	0.129
4492.000	78987.000	0.065	-0.030	-0.255	0.129
4491.000	78997.000	0.066	-0.030	-0.255	0.129
4490.000	79007.000	0.082	-0.030	-0.255	0.129
4489.000	79017.000	0.062	-0.030	-0.255	0.129
4488.000	79027.000	0.059	-0.030	-0.255	0.129
4487.000	79037.000	0.056	-0.030	-0.255	0.129
4486.000	79047.000	0.054	-0.030	-0.255	0.129
4485.000	79057.000	0.047	-0.030	-0.255	0.129
4484.000	79067.000	0.054	-0.030	-0.255	0.129
4483.000	79077.000	0.052	-0.030	-0.255	0.129
4482.000	79087.000	0.073	-0.030	-0.255	0.129
4481.000	79097.000	0.081	-0.030	-0.255	0.129
4480.000	79107.000	0.068	-0.030	-0.255	0.129
4479.000	79117.000	0.056	-0.030	-0.255	0.129
4478.000	79127.000	0.054	-0.030	-0.255	0.129
4477.000	79137.000	0.052	-0.030	-0.255	0.129
4476.000	79147.000	0.062	-0.030	-0.255	0.129
4475.000	79157.000	0.057	-0.030	-0.255	0.129
4474.000	79167.000	0.055	-0.030	-0.255	0.129
4473.000	79177.000	0.063	-0.030	-0.255	0.129
4472.000	79187.000	0.075	-0.030	-0.255	0.129
4471.000	79197.000	0.067	-0.030	-0.255	0.129
4470.000	79207.000	0.062	-0.030	-0.255	0.129
4469.000	79217.000	0.066	-0.030	-0.255	0.129
4468.000	79227.000	0.069	-0.030	-0.255	0.129
4467.000	79237.000	0.057	-0.030	-0.255	0.129
4466.000	79247.000	0.066	-0.030	-0.255	0.129
4465.000	79257.000	0.041	-0.030	-0.255	0.129
4464.000	79267.000	0.043	-0.030	-0.255	0.129
4463.000	79277.000	0.059	-0.030	-0.255	0.129
4462.000	79287.000	0.055	-0.030	-0.255	0.129
4461.000	79297.000	0.049	-0.030	-0.255	0.129
4460.000	79307.000	0.053	-0.030	-0.255	0.129
4459.000	79317.000	0.059	-0.030	-0.255	0.129
4458.000	79327.000	0.064	-0.030	-0.255	0.129
4457.000	79337.000	0.092	-0.030	-0.255	0.129
4456.000	79347.000	0.072	-0.030	-0.255	0.129
4455.000	79357.000	0.063	-0.030	-0.255	0.129
4454.000	79367.000	0.065	-0.030	-0.255	0.129
4453.000	79377.000	0.076	-0.030	-0.255	0.129
4452.000	79387.000	0.059	-0.030	-0.255	0.129
4451.000	79397.000	0.052	-0.030	-0.255	0.129
4450.000	79407.000	0.065	-0.030	-0.255	0.129
4449.000	79417.000	0.062	-0.030	-0.255	0.129
4448.000	79427.000	0.069	-0.030	-0.255	0.129
4447.000	79437.000	0.068	-0.030	-0.255	0.129
4446.000	79447.000	0.060	-0.030	-0.255	0.129
4445.000	79457.000	0.060	-0.030	-0.255	0.129
4444.000	79467.000	0.059	-0.030	-0.255	0.129
4443.000	79477.000	0.062	-0.030	-0.255	0.129
4442.000	79487.000	0.078	-0.030	-0.255	0.129
4441.000	79497.000	0.068	-0.030	-0.255	0.129
4440.000	79507.000	0.051	-0.030	-0.255	0.129
4439.000	79517.000	0.057	-0.030	-0.255	0.129
4438.000	79527.000	0.079	-0.030	-0.255	0.129
4437.000	79537.000	0.077	-0.030	-0.255	0.129
4436.000	79547.000	0.074	-0.030	-0.255	0.129
4435.000	79557.000	0.071	-0.030	-0.255	0.129
4434.000	79567.000	0.062	-0.030	-0.255	0.129
4433.000	79577.000	0.056	-0.030	-0.255	0.129
4432.000	79587.000	0.067	-0.030	-0.255	0.129
4431.000	79597.000	0.060	-0.030	-0.255	0.129
4430.000	79607.000	0.066	-0.030	-0.255	0.129
4429.000	79617.000	0.073	-0.030	-0.255	0.129
4428.000	79627.000	0.083	-0.030	-0.255	0.129
4427.000	79637.000	0.075	-0.030	-0.255	0.129
4426.000	79647.000	0.063	-0.030	-0.255	0.129
4425.000	79657.000	0.062	-0.030	-0.255	0.129
4424.000	79667.000	0.081	-0.030	-0.255	0.129
4423.000	79677.000	0.064	-0.030	-0.255	0.129
4422.000	79687.000	0.065	-0.030	-0.255	0.129
4421.000	79697.000	0.067	-0.030	-0.255	0.129
4420.000	79707.000	0.059	-0.030	-0.255	0.129
4419.000	79717.000	0.068	-0.030	-0.255	0.129
4418.000	79727.000	0.061	-0.030	-0.255	0.129
4417.000	79737.000	0.059	-0.030	-0.255	0.129
4416.000	79747.000	0.058	-0.030	-0.255	0.129
4415.000	79757.000	0.062	-0.030	-0.255	0.129
4414.000	79767.000	0.054	-0.030	-0.255	0.129
4413.000	79777.000	0.060	-0.030	-0.255	0.129
4412.000	79787.000	0.057	-0.030	-0.255	0.129
4411.000	79797.000	0.058	-0.030	-0.255	0.129
4410.000	79807.000	0.069	-0.030	-0.255	0.129
4409.000	79817.000	0.071	-0.030	-0.255	0.129
4408.000	79827.000	0.063	-0.030	-0.255	0.129
4407.000	79837.000	0.066	-0.030	-0.255	0.129
4406.000	79847.000	0.068	-0.030	-0.255	0.129
4405.000	79857.000	0.063	-0.030	-0.255	0.129
4404.000	79867.000	0.060	-0.030	-0.255	0.129
4403.000	79877.000	0.071	-0.030	-0.255	0.129
4402.000	79887.000	0.069	-0.030	-0.255	0.129
4401.000	79897.000	0.066	-0.030	-0.255	0.129
4400.000	79907.000	0.078	-0.030	-0.255	0.129
4399.000	79917.000	0.071	-0.030	-0.255	0.129
4398.000	79927.000	0.072	-0.030	-0.255	0.129
4397.000	79937.000	0.077	-0.030	-0.255	0.129
4396.000	79947.000	0.062	-0.030	-0.255	0.129
4395.000	79957.000	0.052	-0.030	-0.255	0.129
4394.000	79967.000	0.047	-0.030	-0.255	0.129
4393.000	79977.000	0.048	-0.030	-0.255	0.129
4392.000	79987.000	0.046	-0.030	-0.255	0.129
4391.000	79997.000	0.061	-0.030	-0.255	0.129
4390.000	80007.000	0.074	-0.030	-0.255	0.129
4389.000	80017.000	0.054	-0.030	-0.255	0.129
4388.000	80027.000	0.050	-0.030	-0.255	0.129
4387.000	80037.000	0.061	-0.030	-0.255	0.129
4386.000	80047.000	0.062	-0.030	-0.255	0.129
4385.000	80057.000	0.067	-0.030	-0.255	0.129
4384.000	80067.000	0.050	-0.030	-0.255	0.129
4383.000	80077.000	0.049	-0.030	-0.255	0.129
4382.000	80087.000	0.060	-0.030	-0.255	0.129
4381.000	80097.000	0.060	-0.030	-0.255	0.129
4380.000	80107.000	0.075	-0.030	-0.255	0.129
4379.000	80117.000	0.077	-0.030	-0.255	0.129
4378.000	80127.000	0.067	-0.030	-0.255	0.129
4377.000	80137.000	0.072	-0.030	-0.255	0.129
4376.000	80147.000	0.053	-0.030	-0.255	0.129
4375.000	80157.000	0.052	-0.030	-0.255	0.129
4374.000	80167.000	0.052	-0.030	-0.255	0.129
4373.000	80177.000	0.052	-0.030	-0.255	0.129
4372.000	80187.000	0.049	-0.030	-0.255	0.129
4371.000	80197.000	0.054	-0.030	-0.255	0.129
4370.000	80207.000	0.067	-0.030	-0.255	0.129
4369.000	80217.000	0.070	-0.030	-0.255	0.129
4368.000	80227.000	0.080	-0.030	-0.255	0.129
4367.000	80237.000	0.064	-0.030	-0.255	0.129
4366.000	80247.000	0.053	-0.030	-0.255	0.129
4365.000	80257.000	0.060	-0.030	-0.255	0.129
4364.000	80267.000	0.064	-0.030	-0.255	0.129
4363.000	80277.000	0.080	-0.030	-0.255	0.129
4362.000	80287.000	0.067	-0.030	-0.255	0.129
4361.000	80297.000	0.062	-0.030	-0.255	0.129
4360.000	80307.000	0.060	-0.030	-0.255	0.129
4359.000	80317.000	0.070	-0.030	-0.255	0.129
4358.000	80327.000	0.058	-0.030	-0.255	0.129
4357.000	80337.000	0.056	-0.030	-0.255	0.129
4356.000	80347.000	0.059	-0.030	-0.255	0.129
4355.000	80357.000	0.048	-0.030	-0.255	0.129
4354.000	80367.000	0.050	-0.030	-0.255	0.129
4353.000	80377.000	0.043	-0.030	-0.255	0.129
4352.000	80387.000	0.054	-0.030	-0.255	0.129
4351.000	80397.000	0.055	-0.030	-0.255	0.129
4350.000	80407.000	0.059	-0.030	-0.255	0.129
4349.000	80417.000	0.070	-0.030	-0.255	0.129
4348.000	80427.000	0.063	-0.030	-0.255	0.129
4347.000	80437.000	0.068	-0.030	-0.255	0.129
4346.000	80447.000	0.056	-0.030	-0.255	0.129
4345.000	80457.000	0.071	-0.030	-0.255	0.129
4344.000	80467.000	0.059	-0.030	-0.255	0.129
4343.000	80477.000	0.068	-0.030	-0.255	0.129
4342.000	80487.000	0.073	-0.030	-0.255	0.129
4341.000	80497.000	0.076	-0.030	-0.255	0.129
4340.000	80507.000	0.061	-0.030	-0.255	0.129
4339.000	80517.000	0.061	-0.030	-0.255	0.129
4338.000	80527.000	0.061	-0.030	-0.255	0.129
4337.000	80537.000	0.064	-0.030	-0.255	0.129
4336.000	80547.000	0.055	-0.030	-0.255	0.129
4335.000	80557.000	0.053	-0.030	-0.255	0.129
4334.000	80567.000	0.058	-0.030	-0.255	0.129
4333.000	80577.000	0.063	-0.030	-0.255	0.129
4332.000	80587.000	0.047	-0.030	-0.255	0.129
4331.000	80597.000	0.046	-0.030	-0.255	0.129
4330.000	80607.000	0.043	-0.030	-0.255	0.129
4329.000	80617.000	0.040	-0.030	-0.255	0.129
4328.000	80627.000	0.045	-0.030	-0.255	0.129
4327.000	80637.000	0.055	-0.030	-0.255	0.129
4326.000	80647.000	0.056	-0.030	-0.255	0.129
4325.000	80657.000	0.049	-0.030	-0.255	0.129
4324.000	80667.000	0.051	-0.030	-0.255	0.129
4323.000	80677.000	0.051	-0.030	-0.255	0.129
4322.000	80687.000	0.059	-0.030	-0.255	0.129
4321.000	80697.000	0.058	-0.030	-0.255	0.129
4320.000	80707.000	0.073	-0.030	-0.255	0.129
4319.000	80717.000	0.078	-0.030	-0.255	0.129
4318.000	80727.000	0.071	-0.030	-0.255	0.129
4317.000	80737.000	0.058	-0.030	-0.255	0.129
4316.000	80747.000	0.057	-0.030	-0.255	0.129
4315.000	80757.000	0.050	-0.030	-0.255	0.129
4314.000	80767.000	0.046	-0.030	-0.255	0.129
4313.000	80777.000	0.057	-0.030	-0.255	0.129
4312.000	80787.000	0.051	-0.030	-0.255	0.129
4311.000	80797.000	0.065	-0.030	-0.255	0.129
4310.000	80807.000	0.063	-0.030	-0.255	0.129
4309.000	80817.000	0.051	-0.030	-0.255	0.129
4308.000	80827.000	0.054	-0.030	-0.255	0.129
4307.000	80837.000	0.053	-0.030	-0.255	0.129
4306.000	80847.000	0.054	-0.030	-0.255	0.129
4305.000	80857.000	0.071	-0.030	-0.255	0.129
4304.000	80867.000	0.064	-0.030	-0.255	0.129
4303.000	80877.000	0.070	-0.030	-0.255	0.129
4302.000	80887.000	0.068	-0.030	-0.255	0.129
4301.000	80897.000	0.073	-0.030	-0.255	0.129
4300.000	80907.000	0.064	-0.030	-0.255	0.129
4299.000	80917.000	0.060	-0.030	-0.255	0.129
4298.000	80927.000	0.059	-0.030	-0.255	0.129
4297.000	80937.000	0.048	-0.030	-0.255	0.129
4296.000	80947.000	0.052	-0.030	-0.255	0.129
4295.000	80957.000	0.051	-0.030	-0.255	0.129
4294.000	80967.000	0.057	-0.030	-0.255	0.129
4293.000	80977.000	0.054	-0.030	-0.255	0.129
4292.000	80987.000	0.055	-0.030	-0.255	0.129
4291.000	80997.000	0.064	-0.030	-0.255	0.129
4290.000	81007.000	0.076	-0.030	-0.255	0.129
